"id","isin","cash_flow_date","cash_flow_amount","record_date","principal_amount","interest_amount","tds_amount","remaining_principal","state","created_at","updated_at"
"63201380-5d0c-4b49-a88d-d8aafb57dd91",INE08XP07217,2025-09-03,"1010.69",2025-08-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"60b651f6-938c-45cf-8a49-717606d5383d",INE08XP07217,2025-10-03,"978.08",2025-09-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e02b8c08-5cf7-4537-91f0-fa5c16490683,INE08XP07217,2025-11-03,"1010.69",2025-10-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"36f70d0f-cc17-4948-90e0-4f5a6ab9ce47",INE08XP07217,2025-12-03,"978.08",2025-11-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"11f7f0f5-fa88-44fa-a328-7313ff6ebbad",INE08XP07217,2026-01-03,"1010.69",2025-12-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"95de46b4-5f92-4fce-abd2-35cf716ac669",INE08XP07217,2026-02-03,"1010.69",2026-01-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
da56c766-ca48-4002-b20a-1a7288ce8349,INE08XP07217,2026-03-03,"912.88",2026-02-16,"0","912.88","91","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"17df25a4-8599-4fd7-a95f-52a413793fcf",INE08XP07217,2026-04-03,"1010.69",2026-03-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"252be5e6-ab16-407a-921a-eeb027dcd910",INE08XP07217,2026-05-03,"978.08",2026-04-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
aedbc15b-eef8-4705-bfc4-93de888fc663,INE08XP07217,2026-06-03,"51010.68",2026-05-19,"50000","1010.68","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4c5186e9-83b0-40ca-a580-77690fad258d",INE08XP07217,2026-07-03,"489.04",2026-06-18,"0","489.04","49","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"25513fae-0241-456e-b41c-b0097108747a",INE08XP07217,2026-08-03,"505.34",2026-07-19,"0","505.34","51","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"54319d88-69ec-42c1-a0f5-0325133df6f6",INE08XP07217,2026-09-03,"505.34",2026-08-19,"0","505.34","51","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"05eef246-5357-4035-bcc9-70c11a87e794",INE08XP07217,2026-10-03,"489.04",2026-09-18,"0","489.04","49","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3b9674d0-6224-4e64-9d68-dd010dffd3d6",INE08XP07217,2026-11-03,"505.34",2026-10-19,"0","505.34","51","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cf671340-5749-41fd-8f46-db26ebe1ab95,INE08XP07217,2026-12-03,"50489.04",2026-11-18,"50000","489.04","49","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
bb08fba2-4095-4bf4-a073-3e5dba1682f3,INE0OOQ07114,2024-04-14,"851.61",2024-04-07,"0","851.61","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"77864d72-9700-420c-882f-245df2ff463e",INE0OOQ07114,2024-05-14,"824.02",2024-05-07,"0","824.02","82","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"90feeba0-f0b2-4d4f-84da-8f91b5ecfb89",INE0OOQ07114,2024-06-14,"851.61",2024-06-07,"0","851.61","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0bf039d9-b432-4c5a-a123-5f0acfe067ea",INE0OOQ07114,2024-07-14,"824.02",2024-07-07,"0","824.02","82","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"62521491-6044-443b-b171-058ce4942a88",INE0OOQ07114,2024-08-14,"851.61",2024-08-07,"0","851.61","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"67dbb569-8252-42f4-9437-ae95b5380073",INE0OOQ07114,2024-09-14,"95851.61",2024-09-07,"95000","851.61","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8bb90af8-6002-4c66-b368-d95b2477df47",INE0OOQ07114,2024-10-14,"41.2",2024-10-07,"0","41.2","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f8908d32-701a-4582-bbb8-785221ad7c14,INE0OOQ07114,2024-11-14,"42.58",2024-11-07,"0","42.58","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6770d83a-0114-4655-a883-c581f641d9b0",INE0OOQ07114,2024-12-14,"41.2",2024-12-07,"0","41.2","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"264ff60f-ab08-4cc5-b075-2144364deba4",INE0OOQ07114,2025-01-14,"42.58",2025-01-07,"0","42.58","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c14af991-5d86-4a4f-991f-31ca9923a276,INE0OOQ07114,2025-02-14,"42.58",2025-02-07,"0","42.58","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4b85fe3d-5b06-48ec-b467-d555fa4e5297",INE0OOQ07114,2025-03-15,"5039.82",2025-03-08,"5000","39.82","4","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ffe1084c-55a3-4385-8c33-d6405f29524f,INE0NDS07016,2022-12-10,"1099.67",2022-12-03,"833","267","0","20000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"789a5027-ca81-4d24-b802-6d8234c64b6f",INE0NDS07016,2023-01-10,"1088.56",2023-01-03,"833","256","0","19167",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dda2e0bd-2d9c-4483-b464-69fb42cf0293,INE0NDS07016,2023-02-10,"1077.45",2023-02-03,"833","244","0","18334",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1022b672-7052-4634-a241-5b299c6c9391",INE0NDS07016,2023-03-10,"1066.35",2023-03-03,"833","233","0","17501",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ff0de58d-074a-4695-a022-db0c1acd87ad,INE0NDS07016,2023-04-10,"1055.24",2023-04-03,"833","222","0","16668",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"430c0f2f-572a-4faf-8e2a-3fa34928a278",INE0NDS07016,2023-05-10,"1044.13",2023-05-03,"833","211","0","15835",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"35e9bd5e-55a5-4aff-b405-f33e190542b0",INE0NDS07016,2023-06-10,"1033.03",2023-06-03,"833","200","0","15002",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b57803f6-bfd1-4723-8afe-5fa1c24fa43f,INE0NDS07016,2023-07-10,"1021.92",2023-07-03,"833","189","0","14169",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2dab812c-018e-41c4-97dc-6385e9003151",INE0NDS07016,2023-08-10,"1010.81",2023-08-03,"833","178","0","13336",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"154f890b-221c-47ab-920a-2d44e15cc5cc",INE0NDS07016,2023-09-10,"999.71",2023-09-03,"833","167","0","12503",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
bacdacea-2f68-491d-aeee-d0267e61f6d4,INE0NDS07016,2023-10-10,"988.6",2023-10-03,"833","156","0","11670",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
db3f440a-31e3-41b4-9625-b0366d325671,INE0NDS07016,2023-11-10,"977.49",2023-11-03,"833","144","0","10837",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"5d996934-4ce8-41ad-820b-4bc9f801c520",INE0NDS07016,2023-12-10,"966.39",2023-12-03,"833","133","0","10004",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"84135fa0-607b-4199-bb7e-4f5ceb7e6657",INE0NDS07016,2024-01-10,"955.28",2024-01-03,"833","122","0","9171",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ebd13e72-076e-4119-82ef-1e1b181edcbf,INE0NDS07016,2024-02-10,"944.17",2024-02-03,"833","111","0","8338",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a70d45c7-e287-470c-a808-cb56bb0a89af,INE0NDS07016,2024-03-10,"933.07",2024-03-03,"833","100","0","7505",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"26239601-f074-4c46-bacc-c417bf7b8729",INE0NDS07016,2024-04-10,"922.96",2024-04-03,"834","89","0","6672",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fe9e6fd0-3666-4d6c-b49b-c448437bf184,INE0NDS07016,2024-05-10,"911.84",2024-05-03,"834","78","0","5838",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ff529cb3-fbd3-4af6-9dd4-1e6091cf66e2,INE0NDS07016,2024-06-10,"900.72",2024-06-03,"834","67","0","5004",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"749480fe-d7d7-4380-b697-36772d850fc9",INE0NDS07016,2024-07-10,"889.6",2024-07-03,"834","56","0","4170",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4b7152e0-fefc-44e2-bef4-610c991adc8d",INE0NDS07016,2024-08-10,"878.48",2024-08-03,"834","44","0","3336",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b4b08300-4335-4fae-b20a-17315d4a54d5,INE0NDS07016,2024-09-10,"867.36",2024-09-03,"834","33","0","2502",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ede52edd-24cf-4a30-af95-ec7d92d05e7f,INE0NDS07016,2024-10-10,"856.24",2024-10-03,"834","22","0","1668",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4b002bd2-2c14-45c3-afa9-16681c5032b6",INE0NDS07016,2024-11-09,"845.12",2024-11-02,"834","11","0","834",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"13a870af-f67b-4643-90c9-086e0455afaf",INE0MA107026,2023-05-26,"784.29",2023-05-19,"0","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b81124ae-99b5-4b97-a3d8-dbc1ad61a46d,INE0MA107026,2023-06-26,"810.54",2023-06-19,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"56f0c75b-61d9-4ec2-ba44-2b763998f7cb",INE0MA107026,2023-07-26,"784.29",2023-07-19,"0","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"438ce3e8-70a2-4ec7-987a-ba2c1eafbb95",INE0MA107026,2023-08-26,"810.54",2023-08-19,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3b45637a-4490-4297-9572-65035077b17f",INE0MA107026,2023-09-26,"810.54",2023-09-19,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"62170f7a-acf3-4ee7-b066-80021659f30e",INE0MA107026,2023-10-26,"10784.29",2023-10-19,"10000","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0da93069-bc44-4304-b707-47b6bf82f5d0",INE0MA107026,2023-11-26,"10729.49",2023-11-19,"10000","729.49","73","90000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7d130573-af4b-4772-8f16-a976f68be17d",INE0MA107026,2023-12-26,"10627.43",2023-12-19,"10000","627.43","63","80000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dc7dabdd-a2f8-4d01-b734-63ac10555da0,INE0MA107026,2024-01-26,"10567.38",2024-01-19,"10000","567.38","57","70000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0bb55ad2-1905-4d67-bcae-cd4cac13b6f9",INE0MA107026,2024-02-26,"10486.32",2024-02-19,"10000","486.32","49","60000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
df24f931-ef13-4364-a906-680974b1fa99,INE0MA107026,2024-03-26,"10379.02",2024-03-19,"10000","379.02","38","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3a9d1907-3e2d-4a9b-9c6a-cb790b1064c5",INE0MA107026,2024-04-26,"10324.22",2024-04-19,"10000","324.22","32","40000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"74e9b0d5-953a-4fd6-957b-6c043d0a3292",INE0MA107026,2024-05-26,"10235.93",2024-05-19,"10000","235.93","24","30000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"92c53472-72fa-4c37-8a71-99df886936c0",INE0MA107026,2024-06-26,"10162.55",2024-06-19,"10000","162.55","16","20000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
de26eaad-fef1-4aa1-8b06-54527bea2304,INE0MA107026,2024-07-26,"10078.64",2024-07-19,"10000","78.64","8","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e8310eda-d948-42d3-b0d4-e4ef6a355c57,INE0MHC07054,2024-02-29,"758.05",2024-02-22,"0","758.05","76","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"81416a7d-c156-40c0-9aa9-f095ec7ecc51",INE0MHC07054,2024-03-31,"810.54",2024-03-24,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"93a871da-82cb-4430-99c6-ad058bc430b3",INE0MHC07054,2024-04-30,"784.29",2024-04-23,"0","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"26b0e297-34cd-4944-9895-a975fd60a92d",INE0MHC07054,2024-05-31,"810.54",2024-05-24,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
aa56bb67-8ef5-40d4-81b8-a9b8e13ac763,INE0MHC07054,2024-06-30,"784.29",2024-06-23,"0","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cc7d6584-0e15-48a0-a47d-07627e58d699,INE0MHC07054,2024-07-31,"810.54",2024-07-24,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b0a426d7-d644-4503-b3b6-6e808274f81d,INE0MHC07054,2024-08-31,"810.54",2024-08-24,"0","810.54","81","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2853d172-4eb6-47e7-b776-6dc21e525b58",INE0MHC07054,2024-09-30,"784.29",2024-09-23,"0","784.29","78","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b5366216-fc0b-4e08-81d1-c307596b1188,INE0MHC07054,2024-11-01,"100839.1",2024-10-25,"100000","839.1","84","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"10a50ed2-e039-499a-8a03-02f9e5f2dae5",INE0NDS07024,2023-06-19,"821.56",2023-06-04,"555.56","266","27","20000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4bedea19-96f4-46de-9f7d-4d881ff057fb",INE0NDS07024,2023-07-19,"814.17",2023-07-04,"555.56","259","26","19444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
deb4b65e-5ecd-49a5-a485-285ca04232d1,INE0NDS07024,2023-08-19,"806.78",2023-08-04,"555.56","251","25","18888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3fbbad5b-313a-462b-a055-f01bf4d623f3",INE0NDS07024,2023-09-19,"799.39",2023-09-04,"555.56","244","24","18333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"98f0fc8a-628b-4774-9415-58bc5543ef6a",INE0NDS07024,2023-10-19,"792",2023-10-04,"555.56","236","24","17777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b1b38d9a-4324-40f3-b19f-857bcc28fe64,INE0NDS07024,2023-11-19,"784.61",2023-11-04,"555.56","229","23","17222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b395f64c-81d8-4dbc-aa9d-faa0e2458746,INE0NDS07024,2023-12-19,"777.22",2023-12-04,"555.56","222","22","16666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d5cf1d30-24cf-48e8-b0d5-669ec3ffac56,INE0NDS07024,2024-01-19,"769.83",2024-01-04,"555.56","214","21","16111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8c677c37-c8b4-451f-9244-1948f3ec5282",INE0NDS07024,2024-02-19,"762.44",2024-02-04,"555.56","207","21","15555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7bfad27d-4756-4f44-b2c7-a716aa26248e",INE0NDS07024,2024-03-19,"755.06",2024-03-04,"555.56","200","20","15000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"79d93cd1-c339-4f53-b80f-b25d22fe4ce8",INE0NDS07024,2024-04-19,"747.67",2024-04-04,"555.56","192","19","14444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9c6b00ce-29b8-4960-860f-2f59acc8fe10",INE0NDS07024,2024-05-19,"740.28",2024-05-04,"555.56","185","18","13888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"130ff986-a6f8-4f6e-88df-8e970721978b",INE0NDS07024,2024-06-19,"732.89",2024-06-04,"555.56","177","18","13333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"55650c15-b706-42a9-ba15-90b8b13c82e0",INE0NDS07024,2024-07-19,"725.5",2024-07-04,"555.56","170","17","12777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"86fc6d46-5a80-4236-b5e4-b5f9b22f26c1",INE0NDS07024,2024-08-19,"718.11",2024-08-04,"555.56","163","16","12222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ce642e4a-2ba1-4dd1-9fa7-fb4afbd677f1,INE0NDS07024,2024-09-19,"710.72",2024-09-04,"555.56","155","16","11666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"120014e7-c9bd-47fe-9d9f-f55bb87496fe",INE0NDS07024,2024-10-19,"703.33",2024-10-04,"555.56","148","15","11111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"50a16a54-145d-4d50-9492-8d9c098eecc4",INE0NDS07024,2024-11-19,"695.94",2024-11-04,"555.56","140","14","10555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f153fb67-f7c0-476f-96d7-bca6960f64b5,INE0NDS07024,2024-12-19,"688.56",2024-12-04,"555.56","133","13","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
aa730448-0a09-4ebb-b90f-00506b655438,INE0NDS07024,2025-01-19,"681.17",2025-01-04,"555.56","126","13","9444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a0ca77b7-861c-4958-ab0e-06999f799895,INE0NDS07024,2025-02-19,"673.78",2025-02-04,"555.56","118","12","8888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"854ef5e7-266c-4148-aad4-767c540d64d0",INE0NDS07024,2025-03-19,"666.39",2025-03-04,"555.56","111","11","8333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d354ba03-8f04-471f-8548-433bf3ed55ce,INE0NDS07024,2025-04-19,"659",2025-04-04,"555.56","103","10","7777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c960110b-16cb-493a-a6a2-13db44cee253,INE0NDS07024,2025-05-19,"651.61",2025-05-04,"555.56","96","10","7222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a801c934-6cee-4110-9f9d-95d157c45a10,INE0NDS07024,2025-06-19,"644.22",2025-06-04,"555.56","89","9","6666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a02af4c8-e62d-4062-82b9-bfa4aef92ac4,INE0NDS07024,2025-07-19,"636.83",2025-07-04,"555.56","81","8","6111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"88eb545d-b472-4e79-b9e8-4ee503e218b4",INE0NDS07024,2025-08-19,"629.44",2025-08-04,"555.56","74","7","5555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2550219f-ce18-43a9-898b-be494ac6f1ed",INE0NDS07024,2025-09-19,"622.06",2025-09-04,"555.56","67","7","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e772938b-935a-4e47-a6fd-e43ece3d378d,INE0NDS07024,2025-10-19,"614.67",2025-10-04,"555.56","59","6","4444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7a76e92e-7d83-4b3b-9ced-24e773cbdcc1",INE0NDS07024,2025-11-19,"607.28",2025-11-04,"555.56","52","5","3888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"22ee88b4-8e67-4fbc-9c6d-2e64273f2b61",INE0NDS07024,2025-12-19,"599.89",2025-12-04,"555.56","44","4","3333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"595d938c-0dd8-4cd2-b70f-eaebff043e37",INE0NDS07024,2026-01-19,"592.5",2026-01-04,"555.56","37","4","2777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f5a6f4c5-96e0-4e87-a4de-50525b630720,INE0NDS07024,2026-02-19,"585.11",2026-02-04,"555.56","30","3","2222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9d4f6d07-d5d8-4dca-ac24-b2b7a7e1936f",INE0NDS07024,2026-03-19,"577.72",2026-03-04,"555.56","22","2","1666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1992494c-8f6a-4c5e-9739-942d00f16f33",INE0NDS07024,2026-04-19,"570.33",2026-04-04,"555.56","15","1","1111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"01ef64ca-ba80-447f-8fdc-167ab3b06bcc",INE0NDS07024,2026-05-19,"562.94",2026-05-04,"555.56","7","1","555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
af921ac7-c8e8-454e-91c7-bf0d1d235141,INE615R07109,2024-08-07,"3276.71",2024-07-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ce2e054b-218f-4c9c-bab8-f41e28169e1e,INE615R07109,2024-11-07,"3276.71",2024-10-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"638cf2d7-d559-4723-9325-1c0729089106",INE615R07109,2025-02-07,"3276.71",2025-01-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a6977a67-af10-40f8-84c6-f748e9f4a081,INE615R07109,2025-05-07,"3169.86",2025-04-22,"0","3169.86","317","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ae65ff1c-8e8a-491c-bbec-4b14b81e3a20,INE615R07109,2025-08-07,"3276.71",2025-07-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1c30f1fa-23f9-4c35-aadc-3d094e043aa7",INE615R07109,2025-11-07,"3276.71",2025-10-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c4145988-85f2-4a2c-a8aa-4401ac4385ed,INE615R07109,2026-02-07,"3276.71",2026-01-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f8642f76-19bb-4916-804f-ca54dad8be4e,INE615R07109,2026-05-07,"3169.86",2026-04-22,"0","3169.86","317","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"006b91be-5147-4d59-b9ae-7f40a25edf2b",INE615R07109,2026-08-07,"3276.71",2026-07-23,"0","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"60f47bdb-2a24-41f6-93ed-b9b1b72da1eb",INE615R07109,2026-11-07,"53276.71",2026-10-23,"50000","3276.71","328","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"79b8b4d7-034d-40f3-9831-a9d116ce3672",INE615R07109,2027-02-07,"1638.36",2027-01-23,"0","1638.36","164","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"34876490-10d9-4806-bd63-cf793fdec3b4",INE615R07109,2027-05-07,"51584.93",2027-04-22,"50000","1584.93","158","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4e39513e-a5c9-43bc-a7b7-9a6904dbe2af",INE0NES07113,2024-07-13,"936.99",2024-06-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7d8ab6f4-a2ca-4a81-aba7-d493089637f5",INE0NES07113,2024-08-13,"968.22",2024-07-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"444bd51b-de8f-44bd-9f74-b915c291b661",INE0NES07113,2024-09-13,"968.22",2024-08-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f071dab8-a981-4ce5-954f-20211fd78fd7,INE0NES07113,2024-10-13,"936.99",2024-09-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8def4ff2-1d4e-4110-9d6c-0f20d0582ce7",INE0NES07113,2024-11-13,"968.22",2024-10-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f6e2117a-de07-4ca8-aec3-9b7d8f8bca3f,INE0NES07113,2024-12-13,"936.99",2024-11-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a7b89e57-cc50-4e8f-a746-9d4ed411b161,INE0NES07113,2025-01-13,"968.22",2024-12-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"327fcd25-e8ee-4cc1-bbe8-98a846da364b",INE0NES07113,2025-02-13,"968.22",2025-01-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7e8df0d6-5993-406d-8685-8de71eb973e7",INE0NES07113,2025-03-13,"874.52",2025-02-26,"0","874.52","87","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"133d2c79-fc4a-40d5-8be6-d4dd6698e029",INE0NES07113,2025-04-13,"968.22",2025-03-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4b8d6936-a627-449f-837a-cedc1034e423",INE0NES07113,2025-05-13,"936.99",2025-04-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ee03ce40-8306-4892-bbab-5d7c0e530318,INE0NES07113,2025-06-13,"968.22",2025-05-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0d1d8ae7-6640-4613-b010-3892026a2f34",INE0NES07113,2025-07-13,"936.99",2025-06-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e6f8d752-b57f-40fb-a933-f4a84b636bb6,INE0NES07113,2025-08-13,"968.22",2025-07-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1a20138d-0681-4f65-a178-542d004fae25",INE0NES07113,2025-09-13,"968.22",2025-08-29,"0","968.22","97","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e08ed710-7696-4db4-b636-557a7b7a6edd,INE0NES07113,2025-10-13,"936.99",2025-09-28,"0","936.99","94","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
